pl_gest,data_bon,id_gest,anluna,pct_lcr,id,pl_pr,id_pr,pl_bon,id_bon,retail_product_id,ProductCode,UnitMeasure,SalePrice,SalePriceWithVAT,ManagementWorkplaceId,ManagementId,retail_product_name,tip_zi,perioada_zilei,product_category,y
1,2025-09-05 21:02:15.653,1,202509,1,54415,1,10102,1,35370,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-05 21:16:38.030,1,202509,1,54432,1,54,1,35373,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-05 21:16:38.030,1,202509,1,54435,1,72,1,35373,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,weekend,evening,sauce,0
1,2025-09-05 21:16:38.030,1,202509,1,54433,1,10109,1,35373,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,evening,side_dish,0
1,2025-09-05 21:16:38.030,1,202509,1,54434,1,10102,1,35373,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,0
1,2025-09-05 21:29:12.880,1,202509,1,54441,1,75,1,35374,135,EBA,BUC     ,6.22,6.9,1,2,Pink Sauce,weekend,evening,sauce,0
1,2025-09-05 21:29:12.880,1,202509,1,54437,1,79,1,35374,127,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Crispy Bacon,weekend,evening,main_dish,0
1,2025-09-05 21:29:12.880,1,202509,1,54438,1,82,1,35374,130,EBA,BUC     ,11.62,12.9,1,1,Crazy Fries with Cheddar Sauce,weekend,evening,side_dish,0
1,2025-09-05 21:29:12.880,1,202509,1,54439,1,54,1,35374,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-05 21:29:12.880,1,202509,1,54440,1,93,1,35374,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,weekend,evening,drink,0
1,2025-09-05 21:31:52.090,1,202509,1,54450,1,54,1,35376,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-05 21:31:52.090,1,202509,1,54453,1,71,1,35376,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-05 21:31:52.090,1,202509,1,54452,1,10102,1,35376,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-05 21:31:52.090,1,202509,1,54451,1,10109,1,35376,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,evening,side_dish,1
1,2025-09-06 10:59:27.617,1,202509,1,54544,1,54,1,35392,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,morning,schnitzel,0
1,2025-09-06 10:59:27.617,1,202509,1,54546,1,92,1,35392,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,morning,drink,0
1,2025-09-06 10:59:27.617,1,202509,1,54547,1,72,1,35392,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,weekend,morning,sauce,0
1,2025-09-06 10:59:27.617,1,202509,1,54545,1,10109,1,35392,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,morning,side_dish,0
1,2025-09-06 12:21:12.313,1,202509,1,54591,1,92,1,35398,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,lunch,drink,0
1,2025-09-06 12:21:12.313,1,202509,1,54592,1,74,1,35398,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,weekend,lunch,sauce,0
1,2025-09-06 12:21:12.313,1,202509,1,54597,1,74,1,35398,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,weekend,lunch,sauce,0
1,2025-09-06 12:21:12.313,1,202509,1,54594,1,60,1,35398,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,weekend,lunch,schnitzel,0
1,2025-09-06 12:21:12.313,1,202509,1,54589,1,54,1,35398,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,0
1,2025-09-06 12:21:12.313,1,202509,1,54590,1,10109,1,35398,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,lunch,side_dish,0
1,2025-09-06 12:21:12.313,1,202509,1,54596,1,10102,1,35398,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,lunch,drink,0
1,2025-09-06 12:21:12.313,1,202509,1,54595,1,10108,1,35398,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,0
1,2025-09-06 12:32:44.530,1,202509,1,54605,1,92,1,35401,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,lunch,drink,1
1,2025-09-06 12:32:44.530,1,202509,1,54606,1,71,1,35401,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-06 12:32:44.530,1,202509,1,54603,1,54,1,35401,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-06 12:32:44.530,1,202509,1,54604,1,10108,1,35401,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,1
1,2025-09-06 13:36:02.950,1,202509,1,54655,1,79,1,35410,127,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Crispy Bacon,weekend,lunch,main_dish,1
1,2025-09-06 13:36:02.950,1,202509,1,54654,1,71,1,35410,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-06 13:36:02.950,1,202509,1,54656,1,62,1,35410,116,EBA,BUC     ,37.75,41.9,1,2,Green Fit Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-06 13:36:02.950,1,202509,1,54651,1,54,1,35410,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-06 13:36:02.950,1,202509,1,54657,1,93,1,35410,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,weekend,lunch,drink,1
1,2025-09-06 13:36:02.950,1,202509,1,54653,1,10103,1,35410,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,weekend,lunch,drink,1
1,2025-09-06 13:36:02.950,1,202509,1,54652,1,10108,1,35410,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,1
1,2025-09-06 14:15:05.613,1,202509,1,54695,1,71,1,35424,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-06 14:15:05.613,1,202509,1,54694,1,92,1,35424,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,lunch,drink,1
1,2025-09-06 14:15:05.613,1,202509,1,54696,1,9,1,35424,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,weekend,lunch,packaging,1
1,2025-09-06 14:15:05.613,1,202509,1,54692,1,54,1,35424,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-06 14:15:05.613,1,202509,1,54693,1,10108,1,35424,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,1
1,2025-09-06 14:17:59.327,1,202509,1,54699,1,54,1,35425,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-06 14:17:59.327,1,202509,1,54704,1,60,1,35425,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-06 14:17:59.327,1,202509,1,54702,1,71,1,35425,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-06 14:17:59.327,1,202509,1,54707,1,74,1,35425,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,weekend,lunch,sauce,1
1,2025-09-06 14:17:59.327,1,202509,1,54701,1,93,1,35425,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,weekend,lunch,drink,1
1,2025-09-06 14:17:59.327,1,202509,1,54706,1,10102,1,35425,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,lunch,drink,1
1,2025-09-06 14:17:59.327,1,202509,1,54700,1,10108,1,35425,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,1
1,2025-09-06 14:17:59.327,1,202509,1,54705,1,10109,1,35425,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,lunch,side_dish,1
1,2025-09-06 16:02:32.140,1,202509,1,54764,1,72,1,35438,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,weekend,evening,sauce,0
1,2025-09-06 16:02:32.140,1,202509,1,54769,1,74,1,35438,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,weekend,evening,sauce,0
1,2025-09-06 16:02:32.140,1,202509,1,54770,1,81,1,35438,129,EBA,BUC     ,22.43,24.9,1,1,Crazy Fries with Parmesan,weekend,evening,side_dish,0
1,2025-09-06 16:02:32.140,1,202509,1,54761,1,60,1,35438,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,weekend,evening,schnitzel,0
1,2025-09-06 16:02:32.140,1,202509,1,54766,1,54,1,35438,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-06 16:02:32.140,1,202509,1,54768,1,10102,1,35438,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,0
1,2025-09-06 16:02:32.140,1,202509,1,54763,1,10103,1,35438,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,weekend,evening,drink,0
1,2025-09-06 16:02:32.140,1,202509,1,54762,1,10108,1,35438,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,0
1,2025-09-06 16:02:32.140,1,202509,1,54767,1,10108,1,35438,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,0
1,2025-09-06 16:13:09.393,1,202509,1,54782,1,77,1,35440,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,weekend,evening,sauce,0
1,2025-09-06 16:13:09.393,1,202509,1,54779,1,54,1,35440,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-06 16:13:09.393,1,202509,1,54781,1,10102,1,35440,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,0
1,2025-09-06 16:13:09.393,1,202509,1,54780,1,10108,1,35440,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,0
1,2025-09-06 16:49:42.547,1,202509,1,54802,1,79,1,35445,127,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Crispy Bacon,weekend,evening,main_dish,0
1,2025-09-06 16:49:42.547,1,202509,1,54803,1,54,1,35445,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-06 17:18:00.110,1,202509,1,54844,1,71,1,35451,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-06 17:18:00.110,1,202509,1,54841,1,54,1,35451,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 17:18:00.110,1,202509,1,54843,1,93,1,35451,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,weekend,evening,drink,1
1,2025-09-06 17:18:00.110,1,202509,1,54845,1,93,1,35451,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,weekend,evening,drink,1
1,2025-09-06 17:18:00.110,1,202509,1,54842,1,10108,1,35451,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,1
1,2025-09-06 17:59:16.200,1,202509,1,54877,1,71,1,35459,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-06 17:59:16.200,1,202509,1,54874,1,54,1,35459,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 17:59:16.200,1,202509,1,54876,1,10102,1,35459,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-06 17:59:16.200,1,202509,1,54875,1,10108,1,35459,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,1
1,2025-09-06 19:47:03.177,1,202509,1,54911,1,54,1,35469,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 19:47:03.177,1,202509,1,54914,1,71,1,35469,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-06 19:47:03.177,1,202509,1,54913,1,92,1,35469,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,evening,drink,1
1,2025-09-06 19:47:03.177,1,202509,1,54912,1,10109,1,35469,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,evening,side_dish,1
1,2025-09-06 19:55:47.177,1,202509,1,54931,1,10102,1,35472,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-06 19:55:47.177,1,202509,1,54936,1,10102,1,35472,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-06 19:55:47.177,1,202509,1,54932,1,74,1,35472,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,weekend,evening,sauce,1
1,2025-09-06 19:55:47.177,1,202509,1,54937,1,71,1,35472,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-06 19:55:47.177,1,202509,1,54929,1,60,1,35472,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 19:55:47.177,1,202509,1,54934,1,54,1,35472,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 19:55:47.177,1,202509,1,54935,1,10108,1,35472,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,1
1,2025-09-06 19:55:47.177,1,202509,1,54930,1,10109,1,35472,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,evening,side_dish,1
1,2025-09-06 20:39:11.353,1,202509,1,54972,1,54,1,35481,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 20:39:11.353,1,202509,1,54967,1,60,1,35481,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 20:39:11.353,1,202509,1,54969,1,92,1,35481,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,evening,drink,1
1,2025-09-06 20:39:11.353,1,202509,1,54975,1,71,1,35481,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-06 20:39:11.353,1,202509,1,54970,1,72,1,35481,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,weekend,evening,sauce,1
1,2025-09-06 20:39:11.353,1,202509,1,54974,1,93,1,35481,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,weekend,evening,drink,1
1,2025-09-06 20:39:11.353,1,202509,1,54973,1,10109,1,35481,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,evening,side_dish,1
1,2025-09-06 20:39:11.353,1,202509,1,54968,1,10108,1,35481,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,1
1,2025-09-06 20:40:15.390,1,202509,1,54980,1,10102,1,35482,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-06 20:40:15.390,1,202509,1,54981,1,71,1,35482,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-06 20:40:15.390,1,202509,1,54978,1,54,1,35482,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-06 20:40:15.390,1,202509,1,54979,1,10109,1,35482,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,evening,side_dish,1
1,2025-09-07 13:15:34.443,1,202509,1,55109,1,54,1,35527,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-07 13:15:34.443,1,202509,1,55114,1,54,1,35527,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-07 13:15:34.443,1,202509,1,55117,1,71,1,35527,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-07 13:15:34.443,1,202509,1,55112,1,77,1,35527,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,weekend,lunch,sauce,1
1,2025-09-07 13:15:34.443,1,202509,1,55111,1,92,1,35527,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,lunch,drink,1
1,2025-09-07 13:15:34.443,1,202509,1,55110,1,10108,1,35527,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,1
1,2025-09-07 13:15:34.443,1,202509,1,55116,1,10102,1,35527,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,lunch,drink,1
1,2025-09-07 13:15:34.443,1,202509,1,55115,1,10109,1,35527,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,lunch,side_dish,1
1,2025-09-07 13:23:59.880,1,202509,1,55131,1,92,1,35530,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,lunch,drink,1
1,2025-09-07 13:23:59.880,1,202509,1,55132,1,71,1,35530,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-07 13:23:59.880,1,202509,1,55129,1,54,1,35530,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-07 13:23:59.880,1,202509,1,55130,1,10109,1,35530,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,lunch,side_dish,1
1,2025-09-07 13:27:12.163,1,202509,1,55147,1,79,1,35533,127,EBA,BUC     ,23.33,25.9,1,1,Mac & Cheese with Crispy Bacon,weekend,lunch,main_dish,0
1,2025-09-07 13:27:12.163,1,202509,1,55140,1,86,1,35533,10175,EBA,BUC     ,3.51,3.9,1,2,Extra Lamaie,weekend,lunch,extra,0
1,2025-09-07 13:27:12.163,1,202509,1,55139,1,85,1,35533,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,weekend,lunch,extra,0
1,2025-09-07 13:27:12.163,1,202509,1,55141,1,74,1,35533,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,weekend,lunch,sauce,0
1,2025-09-07 13:27:12.163,1,202509,1,55146,1,77,1,35533,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,weekend,lunch,sauce,0
1,2025-09-07 13:27:12.163,1,202509,1,55143,1,54,1,35533,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,0
1,2025-09-07 13:27:12.163,1,202509,1,55145,1,10103,1,35533,10160,GAA,BUC     ,7.44,9.0,1,1,Mountain Dew 0.25L Doze,weekend,lunch,drink,0
1,2025-09-07 13:27:12.163,1,202509,1,55144,1,10108,1,35533,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,0
1,2025-09-07 13:56:13.800,1,202509,1,55212,1,82,1,35553,130,EBA,BUC     ,11.62,12.9,1,1,Crazy Fries with Cheddar Sauce,weekend,lunch,side_dish,0
1,2025-09-07 13:56:13.800,1,202509,1,55213,1,85,1,35553,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,weekend,lunch,extra,0
1,2025-09-07 13:56:13.800,1,202509,1,55218,1,74,1,35553,134,EBA,BUC     ,4.41,4.9,1,1,Garlic Sauce,weekend,lunch,sauce,0
1,2025-09-07 13:56:13.800,1,202509,1,55211,1,60,1,35553,113,EBA,BUC     ,25.14,27.9,1,1,Breaded Chicken Schnitzel,weekend,lunch,schnitzel,0
1,2025-09-07 13:56:13.800,1,202509,1,55215,1,54,1,35553,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,0
1,2025-09-07 13:56:13.800,1,202509,1,55216,1,10108,1,35553,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,0
1,2025-09-07 13:56:13.800,1,202509,1,55217,1,10102,1,35553,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,lunch,drink,0
1,2025-09-07 14:23:32.563,1,202509,1,55234,1,81,1,35558,129,EBA,BUC     ,22.43,24.9,1,1,Crazy Fries with Parmesan,weekend,lunch,side_dish,0
1,2025-09-07 14:23:32.563,1,202509,1,55235,1,54,1,35558,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,0
1,2025-09-07 14:25:12.680,1,202509,1,55237,1,54,1,35559,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-07 14:25:12.680,1,202509,1,55239,1,92,1,35559,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,lunch,drink,1
1,2025-09-07 14:25:12.680,1,202509,1,55240,1,71,1,35559,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-07 14:25:12.680,1,202509,1,55238,1,10108,1,35559,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,lunch,side_dish,1
1,2025-09-07 14:49:57.107,1,202509,1,55303,1,54,1,35569,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,1
1,2025-09-07 14:49:57.107,1,202509,1,55307,1,9,1,35569,10156,JAA,BUC     ,1.65,2.0,1,1,Packaging,weekend,lunch,packaging,1
1,2025-09-07 14:49:57.107,1,202509,1,55306,1,71,1,35569,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,lunch,sauce,1
1,2025-09-07 14:49:57.107,1,202509,1,55305,1,10102,1,35569,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,lunch,drink,1
1,2025-09-07 14:49:57.107,1,202509,1,55304,1,10109,1,35569,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,lunch,side_dish,1
1,2025-09-07 15:41:53.080,1,202509,1,55338,1,54,1,35576,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,lunch,schnitzel,0
1,2025-09-07 15:41:53.080,1,202509,1,55335,1,77,1,35576,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,weekend,lunch,sauce,0
1,2025-09-07 15:41:53.080,1,202509,1,55334,1,72,1,35576,132,EBA,BUC     ,5.32,5.9,1,1,Cheddar Sauce,weekend,lunch,sauce,0
1,2025-09-07 15:41:53.080,1,202509,1,55336,1,82,1,35576,130,EBA,BUC     ,11.62,12.9,1,1,Crazy Fries with Cheddar Sauce,weekend,lunch,side_dish,0
1,2025-09-07 15:41:53.080,1,202509,1,55337,1,85,1,35576,10174,EBA,BUC     ,7.12,7.9,1,2,Extra parmezan,weekend,lunch,extra,0
1,2025-09-07 16:19:50.467,1,202509,1,55350,1,82,1,35581,130,EBA,BUC     ,11.62,12.9,1,1,Crazy Fries with Cheddar Sauce,weekend,evening,side_dish,0
1,2025-09-07 16:19:50.467,1,202509,1,55351,1,54,1,35581,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-07 16:49:06.660,1,202509,1,55370,1,54,1,35586,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-07 16:49:06.660,1,202509,1,55371,1,92,1,35586,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,evening,drink,0
1,2025-09-07 16:49:06.660,1,202509,1,55369,1,81,1,35586,129,EBA,BUC     ,22.43,24.9,1,1,Crazy Fries with Parmesan,weekend,evening,side_dish,0
1,2025-09-07 17:51:38.080,1,202509,1,55445,1,71,1,35604,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-07 17:51:38.080,1,202509,1,55450,1,71,1,35604,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-07 17:51:38.080,1,202509,1,55447,1,54,1,35604,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-07 17:51:38.080,1,202509,1,55442,1,54,1,35604,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,1
1,2025-09-07 17:51:38.080,1,202509,1,55448,1,10108,1,35604,10164,EBA,BUC     ,11.62,12.9,1,2,Baked potatoes,weekend,evening,side_dish,1
1,2025-09-07 17:51:38.080,1,202509,1,55449,1,10102,1,35604,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-07 17:51:38.080,1,202509,1,55444,1,10102,1,35604,10159,GAA,BUC     ,9.92,12.0,1,2,Pepsi Cola 0.25L Doze,weekend,evening,drink,1
1,2025-09-07 17:51:38.080,1,202509,1,55443,1,10109,1,35604,10165,EBA,BUC     ,29.64,32.9,1,2,Mac & cheease,weekend,evening,side_dish,1
1,2025-09-07 18:42:51.197,1,202509,1,55498,1,81,1,35613,129,EBA,BUC     ,22.43,24.9,1,1,Crazy Fries with Parmesan,weekend,evening,side_dish,0
1,2025-09-07 18:42:51.197,1,202509,1,55497,1,54,1,35613,112,EBA,BUC     ,26.04,28.9,1,1,Crazy Schnitzel,weekend,evening,schnitzel,0
1,2025-09-07 18:50:55.530,1,202509,1,55517,1,93,1,35616,143,GAA,BUC     ,8.56,9.5,1,1,Aqua Carpatica Plata 0.5L,weekend,evening,drink,1
1,2025-09-07 18:50:55.530,1,202509,1,55512,1,92,1,35616,142,GAA,BUC     ,10.81,12.0,1,2,Aqua Carpatica Minerala 0.5L,weekend,evening,drink,1
1,2025-09-07 18:50:55.530,1,202509,1,55518,1,71,1,35616,131,EBA,BUC     ,6.22,6.9,1,2,Crazy Sauce,weekend,evening,sauce,1
1,2025-09-07 18:50:55.530,1,202509,1,55513,1,77,1,35616,137,EBA,BUC     ,7.12,7.9,1,2,Blueberry Sauce,weekend,evening,sauce,1
